ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9781429661874,3.59,"617,374",-3.338222765,"963,801",-1.97186632,"1,540,353",-6.14823264,"1,440,023",-2.85873264,"2,015,205",-5.48523264,-1,-5.12823264,"1,457,641",-5.51923264,-1,86.65476736,-1,-7.96723264,"476,557",-1.63473264
9781429661881,3.59,"779,894",-2.471247191,"1,533,616",-1.933065008,"1,549,275",-7.048130016,"967,605",-3.214630016,"2,014,904",-5.390630016,-1,-5.577630016,-1,-5.832630016,-1,-7.889630016,-1,-7.889630016,-1,-1.310630016
9781429662284,3.59,"2,877,908",-2.488222765,"3,336,302",-1.97186632,"6,749,987",-7.96723264,-1,-2.85873264,-1,-2.96923264,-1,-2.28923264,-1,-7.96723264,-1,-7.96723264,-1,-7.96723264,-1,-1.40523264
9781429662307,3.59,"1,556,493",-2.488222765,"3,594,308",-1.97186632,"3,207,206",-7.96723264,-1,-2.85873264,-1,-3.02873264,-1,-7.96723264,-1,-7.96723264,-1,101.74226736,-1,-7.96723264,-1,-1.53273264
9781429662314,3.59,"2,933,207",-2.488222765,"3,174,836",-7.88786632,"7,282,436",-2.86723264,"3,989,138",-2.85873264,-1,-2.96073264,-1,-7.96723264,-1,-3.00323264,-1,101.51276736,-1,-7.96723264,-1,-1.40523264
9781429671767,3.59,"1,987,302",-2.505969956,"3,253,094",-2.012431328,"3,761,396",-2.948362656,"3,620,741",-2.939862656,-1,-3.050362656,-1,-8.048362656,-1,-3.084362656,-1,-8.048362656,0,-7.8,-1,-8.048362656
9781429678759,3.59,"3,708,265",-2.471247191,"3,067,928",-1.933065008,-1,-7.889630016,-1,-7.889630016,-1,-7.889630016,-1,-7.889630016,-1,-7.889630016,-1,-7.889630016,"1,197,711",-7.889630016,-1,-7.889630016
9781429679503,3.59,"2,873,875",-2.505969956,-1,-2.012431328,"5,169,348",-3.951362656,-1,-2.939862656,-1,-3.126862656,-1,-8.048362656,-1,-8.048362656,-1,101.448637344,-1,-8.048362656,-1,-1.741362656
9781429693226,3.59,"1,232,111",-2.540692721,"1,511,988",-8.007797648,"1,344,556",-4.152595296,-1,-3.532095296,-1,-3.200595296,-1,-3.659595296,"296,989",-3.659595296,-1,-8.207095296,-1,-8.207095296,-1,-1.628095296
9781429693240,3.59,"1,102,262",-2.523717147,"837,993",-2.052996336,"765,345",-3.896492672,-1,-3.020992672,-1,-3.190992672,-1,-3.165492672,"295,559",-3.165492672,-1,-8.129492672,-1,-8.129492672,-1,-1.694992672
9781429693264,3.59,"1,078,781",-2.558439912,-1,-2.132362656,"4,023,158",-4.131725312,-1,-3.179725312,-1,-3.315725312,-1,-3.324225312,"784,208",-3.324225312,-1,101.421274688,-1,-8.288225312,"1,113,818",-1.938725312
